,Type,Region,MunicipalityCode,Prefecture,DistrictName,NearestStation,TimeToNearestStation,MinTimeToNearestStation,MaxTimeToNearestStation,FloorPlan,Area,AreaIsGreaterFlag,LandShape,Frontage,FrontageIsGreaterFlag,TotalFloorArea,TotalFloorAreaIsGreaterFlag,BuildingYear,PrewarBuilding,Structure,Use,Purpose,Direction,Classification,Breadth,CityPlanning,CoverageRatio,FloorAreaRatio,Year,Quarter
6636,4,3,2,0,213,34,11,11.0,11.0,20,135,0,7,12.0,0,110.0,0,62,0,17,15,6,3,2,6.0,9,80.0,200.0,1,2
3879,4,3,0,0,419,3,28,28.0,28.0,20,95,0,5,10.1,0,150.0,0,58,0,17,15,6,3,2,5.5,2,60.0,200.0,1,3
8869,4,3,2,0,1261,63,20,20.0,20.0,20,460,0,3,14.5,0,210.0,0,36,0,17,15,6,2,2,7.0,4,60.0,200.0,3,0
5154,4,3,1,0,1140,30,26,26.0,26.0,20,270,0,2,13.5,0,110.0,0,35,0,17,15,6,5,8,6.0,0,50.0,80.0,7,1
4808,4,3,2,0,875,63,45,30.0,60.0,20,125,0,5,10.5,0,90.0,0,74,0,17,15,1,2,2,4.0,0,50.0,80.0,13,2
7717,4,3,2,0,389,34,28,28.0,28.0,20,95,0,3,6.2,0,85.0,0,58,0,17,15,6,6,2,4.0,4,60.0,200.0,2,3
5193,4,3,2,0,873,34,45,30.0,60.0,20,210,0,1,12.3,0,160.0,0,42,0,17,110,1,7,8,6.0,0,50.0,80.0,9,3
5028,4,3,2,0,903,34,45,30.0,60.0,20,165,0,2,8.0,0,80.0,0,50,0,17,15,1,7,8,6.0,4,60.0,200.0,11,2
6595,4,3,2,0,1302,123,26,26.0,26.0,20,165,0,2,11.5,0,100.0,0,67,0,17,15,6,2,9,6.0,0,50.0,80.0,6,3
9235,4,3,4,0,1228,20,45,30.0,60.0,20,175,0,2,9.0,0,120.0,0,63,0,17,15,6,7,8,6.0,10,70.0,200.0,3,2
250,4,0,0,0,1248,142,15,15.0,15.0,20,540,0,1,11.0,0,250.0,0,49,0,17,15,1,4,7,9.5,4,60.0,200.0,10,0
4758,4,3,0,0,270,27,45,30.0,60.0,20,240,0,2,16.5,0,105.0,0,42,0,17,15,6,3,2,6.5,1,60.0,200.0,3,2
263,4,3,0,0,217,142,24,24.0,24.0,20,530,0,1,9.0,0,155.0,0,76,0,17,15,3,3,2,8.0,4,60.0,200.0,10,0
8325,4,3,17,0,486,14,14,14.0,14.0,20,180,0,2,9.5,0,110.0,0,73,0,17,15,1,6,11,5.0,9,80.0,200.0,12,3
3419,4,3,2,0,586,74,16,16.0,16.0,20,155,0,3,14.0,0,105.0,0,72,0,17,15,1,3,2,3.5,0,60.0,150.0,10,2
4439,4,3,2,0,1315,63,15,15.0,15.0,20,180,0,3,10.0,0,115.0,0,74,0,17,15,1,7,2,9.0,0,50.0,80.0,12,3
4417,4,3,2,0,1303,34,7,7.0,7.0,20,440,0,2,8.5,0,65.0,0,26,0,17,110,1,0,2,14.5,13,60.0,200.0,8,3
985,4,3,0,0,370,89,13,13.0,13.0,20,250,0,3,10.0,0,150.0,0,68,0,17,15,3,7,7,11.5,2,60.0,200.0,11,3
3775,4,3,0,0,356,3,45,30.0,60.0,20,150,0,4,5.6,0,120.0,0,48,0,17,15,6,5,2,7.0,0,50.0,80.0,2,1
8346,4,3,17,0,486,14,6,6.0,6.0,20,190,0,5,14.0,0,110.0,0,69,0,17,15,1,4,11,6.0,2,60.0,200.0,8,3
5221,4,3,1,0,698,30,28,28.0,28.0,20,160,0,3,8.5,0,125.0,0,50,0,17,15,6,7,8,4.5,0,50.0,80.0,2,3
1622,4,3,0,0,601,121,15,15.0,15.0,20,165,0,6,13.5,0,135.0,0,45,0,17,15,6,2,2,6.5,13,60.0,200.0,5,2
7077,4,3,2,0,390,63,45,30.0,60.0,20,180,0,7,13.5,0,90.0,0,61,0,17,15,6,4,2,6.0,0,50.0,80.0,7,3
698,4,3,0,0,78,142,26,26.0,26.0,20,490,0,3,15.5,0,400.0,0,38,0,17,61,1,2,7,25.0,13,60.0,200.0,13,1
1533,4,3,0,0,315,27,11,11.0,11.0,20,1200,0,1,24.0,0,400.0,0,43,0,6,1,6,4,2,18.0,13,60.0,200.0,10,3
7626,4,3,1,0,534,30,45,30.0,60.0,20,210,0,2,10.0,0,135.0,0,54,0,17,15,6,0,8,5.5,0,50.0,80.0,3,0
8164,4,3,10,0,721,62,21,21.0,21.0,20,560,0,3,34.0,0,95.0,0,60,0,17,93,6,0,8,6.0,5,60.0,200.0,11,2
6908,4,3,6,0,1244,71,45,30.0,60.0,20,145,0,8,12.0,0,100.0,0,73,0,17,15,1,3,2,5.5,1,60.0,200.0,12,2
925,4,3,0,0,353,27,13,13.0,13.0,20,150,0,2,12.0,0,65.0,0,73,0,17,15,1,7,2,6.5,0,60.0,150.0,12,1
808,4,3,0,0,1174,142,15,15.0,15.0,20,155,0,3,11.0,0,120.0,0,44,0,17,15,1,3,8,6.5,0,50.0,80.0,8,3
5974,4,0,2,0,633,34,14,14.0,14.0,20,500,0,3,12.0,0,2000.0,1,36,0,6,61,6,6,2,12.0,6,80.0,400.0,4,1
5206,4,3,2,0,110,34,45,30.0,60.0,20,220,0,8,17.0,0,145.0,0,46,0,17,15,1,2,2,13.0,8,60.0,200.0,11,2
5711,4,3,2,0,233,21,45,30.0,60.0,20,990,0,2,21.5,0,400.0,0,76,0,6,79,6,7,2,14.0,13,60.0,200.0,4,3
6125,4,3,4,0,669,20,45,30.0,60.0,20,260,0,5,15.0,0,155.0,0,72,0,17,15,1,4,2,6.0,10,70.0,200.0,10,3
8454,4,0,4,0,59,20,10,10.0,10.0,20,440,0,3,19.0,0,220.0,0,59,0,17,79,6,3,2,16.0,5,60.0,200.0,2,3
3495,4,1,0,0,895,3,105,90.0,120.0,20,1400,0,2,30.0,0,165.0,0,37,0,6,82,6,6,2,16.0,13,60.0,200.0,6,1
6302,4,3,4,0,27,20,15,15.0,15.0,20,420,0,3,13.0,0,220.0,0,28,0,17,15,3,0,2,10.5,1,60.0,200.0,11,3
9554,4,0,7,0,18,120,12,12.0,12.0,20,1300,0,6,35.0,0,600.0,0,48,0,6,1,6,4,6,17.0,14,60.0,200.0,3,3
3339,4,3,2,0,165,84,28,28.0,28.0,20,165,0,5,11.0,0,85.0,0,71,0,17,15,1,7,8,4.0,2,60.0,200.0,10,3
3090,4,0,1,0,775,30,12,12.0,12.0,20,350,0,2,8.0,0,250.0,0,56,0,17,61,1,3,7,14.5,2,60.0,200.0,9,2
5826,4,3,2,0,165,84,28,28.0,28.0,20,250,0,2,18.6,0,130.0,0,68,0,17,15,6,3,2,6.0,2,60.0,200.0,6,3
7388,4,3,7,0,196,2,20,20.0,20.0,20,310,0,2,13.0,0,75.0,0,74,0,17,15,1,4,2,6.0,10,70.0,200.0,13,0
4763,4,3,1,0,1031,30,75,60.0,90.0,20,230,0,3,10.0,0,80.0,0,67,0,17,15,6,7,2,6.0,15,70.0,200.0,7,1
1717,4,3,1,0,434,30,75,60.0,90.0,20,900,0,3,20.0,0,185.0,0,40,0,17,15,1,5,7,8.0,15,70.0,200.0,10,2
4790,4,3,1,0,608,30,75,60.0,90.0,20,110,0,2,9.0,0,105.0,0,51,0,17,98,6,3,7,12.0,13,60.0,200.0,2,1
1652,4,3,0,0,601,121,10,10.0,10.0,20,190,0,2,11.0,0,95.0,0,41,0,17,15,6,3,2,8.0,0,50.0,80.0,6,2
9996,4,3,29,0,1360,119,45,30.0,60.0,20,220,0,8,19.5,0,100.0,0,64,0,17,15,6,0,11,5.0,2,60.0,200.0,3,3
5147,4,3,1,0,1150,31,10,10.0,10.0,20,320,0,2,10.0,0,135.0,0,31,0,17,15,6,2,8,4.0,1,60.0,200.0,7,0
3860,4,3,2,0,282,63,11,11.0,11.0,20,340,0,5,18.0,0,320.0,0,27,0,20,110,3,3,2,3.0,8,60.0,200.0,9,1
7137,4,3,6,0,799,71,45,30.0,60.0,20,220,0,3,13.0,0,120.0,0,72,0,17,15,1,0,2,4.0,0,60.0,150.0,11,0
7640,4,3,7,0,307,120,45,30.0,60.0,20,350,0,3,23.0,0,95.0,0,51,0,17,15,1,3,2,6.0,10,70.0,200.0,12,0
1446,4,3,0,0,294,142,24,24.0,24.0,20,390,0,3,13.0,0,190.0,0,35,0,17,15,1,5,2,5.5,4,60.0,200.0,12,0
7345,4,3,2,0,85,34,20,20.0,20.0,20,130,0,3,9.0,0,120.0,0,60,0,17,15,6,7,2,4.5,6,80.0,400.0,5,0
1385,4,3,0,0,18,3,26,26.0,26.0,20,200,0,5,13.0,0,195.0,0,52,0,1,61,6,5,2,5.0,1,60.0,200.0,7,2
2103,4,3,1,0,687,30,45,30.0,60.0,20,105,0,2,7.5,0,100.0,0,57,0,17,15,1,2,2,6.5,0,60.0,150.0,10,3
260,4,1,0,0,1256,142,45,30.0,60.0,20,2000,1,3,50.0,1,1700.0,0,31,0,20,110,6,2,2,18.0,13,60.0,200.0,10,1
8256,4,3,6,0,311,71,24,24.0,24.0,20,500,0,3,17.5,0,100.0,0,76,0,20,110,6,0,2,4.0,13,60.0,200.0,4,1
6102,4,3,1,0,484,115,12,12.0,12.0,20,230,0,2,13.0,0,165.0,0,52,0,17,110,6,8,2,6.0,0,50.0,80.0,1,2
5780,4,0,1,0,1210,12,7,7.0,7.0,20,105,0,3,8.0,0,240.0,0,41,0,6,79,6,7,7,22.0,6,80.0,400.0,5,2
4429,4,1,2,0,1286,76,12,12.0,12.0,20,1500,0,3,34.5,0,400.0,0,27,0,0,12,0,3,2,10.5,4,60.0,200.0,11,1
4007,4,0,2,0,993,112,5,5.0,5.0,20,220,0,2,11.0,0,250.0,0,64,0,17,15,1,4,7,6.0,6,80.0,400.0,13,2
7402,4,3,2,0,313,63,45,30.0,60.0,20,330,0,2,14.0,0,155.0,0,57,0,17,15,6,6,2,8.0,0,50.0,80.0,5,1
8938,4,3,7,0,1336,120,45,30.0,60.0,20,690,0,8,20.0,0,350.0,0,39,0,17,48,6,4,6,17.5,13,60.0,200.0,7,3
635,4,3,0,0,1034,138,9,9.0,9.0,20,195,0,2,9.5,0,115.0,0,58,0,17,15,6,0,2,6.5,0,50.0,80.0,9,0
4387,4,3,1,0,1079,30,75,60.0,90.0,20,760,0,2,24.5,0,290.0,0,65,0,17,15,6,4,2,6.5,15,70.0,200.0,4,3
1736,4,3,1,0,451,30,105,90.0,120.0,20,240,0,1,17.0,0,130.0,0,51,0,17,15,1,8,2,6.0,15,60.0,200.0,8,3
318,4,3,0,0,198,3,26,26.0,26.0,20,195,0,1,25.0,0,125.0,0,48,0,17,15,1,5,2,5.5,0,60.0,150.0,10,2
8390,4,3,6,0,185,71,24,24.0,24.0,20,810,0,6,25.0,0,175.0,0,55,0,17,15,6,0,2,10.5,10,70.0,200.0,6,1
2724,4,3,1,0,1140,32,15,15.0,15.0,20,150,0,6,15.0,0,105.0,0,72,0,17,15,1,5,2,6.0,2,60.0,200.0,11,0
1916,4,3,0,0,601,121,18,18.0,18.0,20,165,0,2,11.0,0,85.0,0,58,0,17,15,6,4,2,6.5,0,50.0,80.0,2,3
785,4,3,0,0,1174,142,18,18.0,18.0,20,230,0,3,12.5,0,130.0,0,51,0,17,15,1,0,8,6.5,0,60.0,150.0,11,3
2297,4,3,0,0,216,3,45,30.0,60.0,20,180,0,2,9.0,0,105.0,0,44,0,17,15,6,5,2,7.5,2,60.0,200.0,2,3
4814,4,0,1,0,630,30,9,9.0,9.0,20,1400,0,5,37.0,0,940.0,0,28,0,6,47,6,0,2,16.0,6,80.0,400.0,7,2
5983,4,3,2,0,586,74,45,30.0,60.0,20,170,0,2,11.0,0,105.0,0,58,0,17,15,6,2,9,6.0,0,50.0,80.0,5,3
224,4,3,0,0,1246,3,13,13.0,13.0,20,320,0,2,13.0,0,160.0,0,58,0,17,15,1,4,2,6.5,2,60.0,200.0,10,2
7665,4,3,4,0,571,20,45,30.0,60.0,20,195,0,2,12.0,0,125.0,0,46,0,17,15,6,5,8,6.0,10,70.0,200.0,4,3
1410,4,0,0,0,145,3,14,14.0,14.0,20,220,0,2,12.5,0,330.0,0,59,0,17,98,4,5,2,25.0,6,80.0,400.0,13,2
4430,4,3,0,0,1245,65,19,19.0,19.0,20,150,0,2,9.0,0,140.0,0,53,0,17,15,6,0,2,5.0,1,60.0,200.0,3,3
390,4,3,0,0,270,27,45,30.0,60.0,20,120,0,3,8.0,0,85.0,0,69,0,17,15,1,7,2,6.0,0,50.0,80.0,9,2
1231,4,3,0,0,103,142,26,26.0,26.0,20,115,0,2,7.0,0,75.0,0,69,0,17,15,6,8,2,6.0,4,60.0,200.0,8,0
3272,4,3,1,0,1198,30,45,30.0,60.0,20,230,0,2,11.0,0,125.0,0,57,0,17,15,6,2,2,6.0,0,50.0,80.0,12,1
8586,4,0,6,0,75,71,24,24.0,24.0,20,290,0,3,11.5,0,610.0,0,28,0,2,79,6,4,2,7.5,6,80.0,400.0,7,2
5585,4,3,2,0,1261,63,45,30.0,60.0,20,1200,0,6,28.4,0,120.0,0,48,0,17,79,2,6,2,11.0,0,50.0,80.0,11,2
7440,4,3,2,0,875,76,45,30.0,60.0,20,150,0,3,9.5,0,110.0,0,45,0,17,15,6,0,8,6.0,3,50.0,80.0,2,1
840,4,3,0,0,1353,3,45,30.0,60.0,20,210,0,3,10.0,0,170.0,0,73,0,1,27,1,0,2,6.0,5,60.0,200.0,12,0
7219,4,3,2,0,1089,21,29,29.0,29.0,20,160,0,2,14.0,0,80.0,0,44,0,17,15,6,3,2,4.0,0,50.0,80.0,1,3
8893,4,3,6,0,1263,71,45,30.0,60.0,20,145,0,2,14.5,0,105.0,0,62,0,17,15,6,6,2,7.0,4,60.0,200.0,1,3
6340,4,3,2,0,344,84,15,15.0,15.0,20,350,0,3,15.0,0,125.0,0,47,0,17,15,6,7,2,6.0,0,50.0,80.0,4,1
3848,4,3,2,0,282,63,12,12.0,12.0,20,240,0,0,7.0,0,110.0,0,71,0,17,15,1,6,2,6.0,2,60.0,200.0,10,3
3486,4,3,2,0,586,74,15,15.0,15.0,20,190,0,6,10.0,0,105.0,0,47,0,17,15,1,3,2,6.5,2,60.0,200.0,8,2
6961,4,3,6,0,1290,71,45,30.0,60.0,20,230,0,3,13.0,0,115.0,0,56,0,17,15,1,4,2,6.0,1,60.0,200.0,10,1
7483,4,3,1,0,1140,30,16,16.0,16.0,20,165,0,3,13.6,0,110.0,0,57,0,17,15,6,0,8,7.5,13,60.0,200.0,3,3
2980,4,3,1,0,501,30,45,30.0,60.0,20,175,0,3,9.5,0,115.0,0,76,0,20,110,1,0,2,6.0,1,60.0,200.0,12,2
3356,4,3,0,0,1147,65,45,30.0,60.0,20,270,0,5,15.5,0,155.0,0,43,0,1,15,6,3,2,6.5,0,50.0,80.0,2,2
6406,4,3,2,0,725,34,75,60.0,90.0,20,175,0,6,24.0,0,140.0,0,49,0,17,15,6,7,2,4.0,15,60.0,200.0,7,2
1618,4,3,0,0,1216,3,45,30.0,60.0,20,200,0,6,12.0,0,110.0,0,48,0,17,15,1,3,2,6.5,4,60.0,200.0,13,0
33,4,3,0,0,5,27,45,30.0,60.0,20,270,0,3,16.0,0,145.0,0,42,0,4,44,6,7,2,9.0,0,50.0,80.0,8,3
4675,4,3,1,0,850,85,4,4.0,4.0,20,230,0,2,12.0,0,95.0,0,61,0,20,15,6,4,8,7.0,2,60.0,200.0,4,0
1468,4,3,0,0,298,27,25,25.0,25.0,20,280,0,3,20.0,0,330.0,0,47,0,17,61,3,0,2,6.0,0,60.0,150.0,11,3
2632,4,3,1,0,1124,30,16,16.0,16.0,20,210,0,3,12.0,0,210.0,0,55,0,17,79,3,4,2,7.0,2,60.0,200.0,9,0
2038,4,3,1,0,683,32,7,7.0,7.0,20,550,0,3,21.0,0,430.0,0,48,0,1,61,3,8,2,12.0,2,60.0,200.0,11,3
6889,4,3,2,0,1041,84,45,30.0,60.0,20,210,0,2,9.0,0,210.0,0,51,0,17,15,6,7,2,8.0,15,60.0,200.0,2,2
4852,4,3,1,0,628,12,26,26.0,26.0,20,280,0,5,17.0,0,145.0,0,21,0,17,15,6,6,2,6.0,0,50.0,150.0,5,2
7355,4,3,2,0,318,123,22,22.0,22.0,20,330,0,2,13.0,0,195.0,0,42,0,17,15,6,6,2,6.0,0,50.0,80.0,6,1
8961,4,3,7,0,307,120,45,30.0,60.0,20,250,0,3,15.5,0,115.0,0,46,0,17,15,6,3,2,6.0,10,70.0,200.0,7,3
2328,4,3,0,0,198,3,27,27.0,27.0,20,250,0,4,14.3,0,165.0,0,31,0,17,15,6,6,2,5.0,0,60.0,150.0,2,2
1743,4,3,0,0,1298,3,5,5.0,5.0,20,300,0,1,6.3,0,230.0,0,52,0,17,47,6,3,2,7.0,5,60.0,200.0,4,0
1865,4,3,0,0,217,3,45,30.0,60.0,20,130,0,5,11.0,0,95.0,0,41,0,17,15,6,3,2,12.0,4,60.0,200.0,5,0
1864,4,3,0,0,1034,138,9,9.0,9.0,20,170,0,3,10.0,0,115.0,0,52,0,17,15,6,7,7,6.5,0,50.0,80.0,4,0
227,4,3,0,0,1246,3,20,20.0,20.0,20,180,0,3,9.0,0,105.0,0,37,0,17,15,1,4,2,7.0,4,60.0,200.0,9,2
4298,4,3,2,0,1302,123,25,25.0,25.0,20,165,0,2,10.5,0,110.0,0,52,0,17,15,6,5,2,6.0,0,50.0,80.0,12,2
8838,4,3,2,0,1218,21,45,30.0,60.0,20,70,0,2,40.0,0,145.0,0,46,0,17,15,6,4,6,10.5,15,60.0,200.0,3,3
6166,4,1,2,0,233,21,45,30.0,60.0,20,2000,1,7,49.0,0,1900.0,0,46,0,6,85,6,0,2,9.0,13,60.0,150.0,6,0
1126,4,3,0,0,888,121,24,24.0,24.0,20,190,0,8,12.5,0,120.0,0,50,0,1,15,1,4,2,6.0,13,60.0,200.0,13,1
4472,4,3,1,0,676,30,45,30.0,60.0,20,175,0,3,10.0,0,120.0,0,67,0,17,15,6,7,2,6.0,8,60.0,200.0,6,0
5259,4,0,1,0,859,115,4,4.0,4.0,20,2000,1,1,42.0,0,840.0,0,46,0,6,99,6,3,7,10.0,9,80.0,200.0,7,3
7201,4,3,2,0,110,34,45,30.0,60.0,20,210,0,2,16.0,0,125.0,0,51,0,17,15,6,7,9,6.0,8,60.0,200.0,6,3
7125,4,3,2,0,1328,84,45,30.0,60.0,20,175,0,5,13.5,0,100.0,0,42,0,1,15,6,3,2,6.0,4,60.0,200.0,1,3
4133,4,3,2,0,1292,84,23,23.0,23.0,20,230,0,3,13.0,0,140.0,0,56,0,17,15,1,7,2,6.0,0,50.0,80.0,9,2
584,4,3,0,0,175,65,7,7.0,7.0,20,290,0,3,11.0,0,105.0,0,49,0,17,15,2,6,2,30.0,2,60.0,200.0,12,2
4355,4,0,1,0,942,30,7,7.0,7.0,20,105,0,6,8.0,0,135.0,0,58,0,6,47,6,4,2,22.0,6,80.0,600.0,6,3
1918,4,0,1,0,942,30,7,7.0,7.0,20,105,0,3,11.5,0,85.0,0,52,0,17,15,1,3,2,8.0,6,80.0,400.0,9,2
7045,4,3,2,0,410,21,75,60.0,90.0,20,300,0,3,22.0,0,170.0,0,67,0,17,15,6,2,2,6.0,0,50.0,80.0,6,1
5372,4,3,2,0,318,123,22,22.0,22.0,20,190,0,5,13.5,0,125.0,0,44,0,17,15,1,3,2,6.0,0,50.0,80.0,13,2
1547,4,3,0,0,315,27,7,7.0,7.0,20,120,0,3,7.5,0,75.0,0,69,0,17,15,1,0,2,7.0,2,60.0,200.0,8,1
1424,4,0,0,0,145,3,21,21.0,21.0,20,1100,0,1,29.5,0,450.0,0,42,0,6,31,2,5,2,14.5,6,80.0,400.0,10,3
8469,4,3,2,0,344,84,19,19.0,19.0,20,320,0,2,14.0,0,125.0,0,34,0,17,15,6,7,2,6.0,0,50.0,80.0,3,1
1462,4,3,0,0,298,142,26,26.0,26.0,20,200,0,4,15.0,0,120.0,0,48,0,17,15,1,0,9,6.5,0,60.0,150.0,11,1
187,4,3,0,0,952,3,45,30.0,60.0,20,380,0,2,18.0,0,110.0,0,47,0,17,110,2,2,2,8.0,0,50.0,80.0,9,1
3744,4,3,2,0,682,84,23,23.0,23.0,20,920,0,2,27.0,0,230.0,0,24,0,17,15,1,6,7,9.0,15,60.0,200.0,9,3
1801,4,3,1,0,619,11,20,20.0,20.0,20,220,0,2,11.0,0,65.0,0,63,0,17,98,6,3,2,18.0,2,60.0,200.0,8,0
9249,4,0,14,0,868,1,10,10.0,10.0,20,1200,0,1,13.0,0,750.0,0,41,0,6,43,6,2,6,8.5,2,60.0,200.0,5,2
2173,4,3,0,0,1246,3,20,20.0,20.0,20,185,0,2,11.5,0,140.0,0,45,0,17,15,6,6,2,6.0,8,60.0,200.0,2,0
4207,4,3,2,0,1041,21,16,16.0,16.0,20,260,0,2,14.5,0,125.0,0,33,0,17,15,1,3,8,6.0,4,60.0,200.0,10,3
165,4,3,0,0,952,3,45,30.0,60.0,20,200,0,3,11.0,0,155.0,0,58,0,17,15,1,0,2,6.0,0,50.0,80.0,12,0
7687,4,3,2,0,389,84,29,29.0,29.0,20,680,0,2,20.0,0,900.0,0,36,0,2,61,6,6,2,6.0,4,60.0,200.0,2,0
4337,4,3,0,0,294,3,45,30.0,60.0,20,230,0,1,3.0,0,145.0,0,49,0,17,15,6,6,2,7.5,4,60.0,200.0,2,3
2543,4,3,0,0,717,27,45,30.0,60.0,20,1700,0,1,18.0,0,250.0,0,52,0,17,83,6,3,2,16.0,15,70.0,200.0,2,0
9345,4,3,20,0,962,41,13,13.0,13.0,20,440,0,3,18.0,0,100.0,0,65,0,17,15,6,7,11,6.0,2,60.0,200.0,6,0
3354,4,3,2,0,165,84,24,24.0,24.0,20,200,0,2,10.0,0,90.0,0,57,0,17,15,1,4,2,9.0,4,60.0,200.0,9,1
5599,4,3,1,0,789,12,7,7.0,7.0,20,175,0,2,14.5,0,170.0,0,33,0,6,15,6,8,2,5.0,1,60.0,200.0,6,3
4471,4,3,2,0,1328,84,29,29.0,29.0,20,860,0,6,31.5,0,160.0,0,54,0,1,44,1,6,2,24.5,2,60.0,200.0,12,3
3109,4,3,0,0,74,3,28,28.0,28.0,20,1200,0,3,40.0,0,410.0,0,62,0,1,61,6,2,2,8.0,5,60.0,200.0,1,1
866,4,3,0,0,1338,3,19,19.0,19.0,20,150,0,2,9.0,0,95.0,0,72,0,17,15,1,3,2,6.0,4,60.0,200.0,11,1
5771,4,0,1,0,1165,30,75,60.0,90.0,20,1300,0,6,50.0,1,990.0,0,41,0,6,99,6,8,6,31.0,15,70.0,200.0,1,1
532,4,3,0,0,995,121,19,19.0,19.0,20,1800,0,3,26.5,0,105.0,0,28,0,6,100,5,5,2,7.5,0,50.0,80.0,9,0
3076,4,3,1,0,767,11,7,7.0,7.0,20,670,0,3,18.0,0,260.0,0,33,0,17,31,2,8,7,13.0,4,60.0,200.0,9,3
1335,4,3,0,0,135,65,18,18.0,18.0,20,175,0,2,12.0,0,105.0,0,73,0,17,15,1,7,2,6.5,4,60.0,200.0,12,3
9714,4,0,8,0,238,59,22,22.0,22.0,20,590,0,2,10.5,0,620.0,0,20,0,1,100,6,7,7,9.0,9,80.0,200.0,3,2
22,4,3,0,0,5,65,45,30.0,60.0,20,290,0,7,17.0,0,130.0,0,46,0,17,15,1,3,2,6.5,0,50.0,80.0,12,2
7805,4,3,8,0,238,59,21,21.0,21.0,20,190,0,2,11.0,0,60.0,0,72,0,17,15,1,0,2,7.5,2,60.0,200.0,12,0
6390,4,0,4,0,30,20,8,8.0,8.0,20,480,0,1,6.5,0,550.0,0,46,0,6,98,4,3,6,15.0,6,80.0,400.0,11,3
5141,4,3,2,0,389,34,28,28.0,28.0,20,320,0,2,10.0,0,260.0,0,34,0,17,61,1,8,2,6.0,4,60.0,200.0,10,0
7168,4,3,6,0,799,71,45,30.0,60.0,20,840,0,3,20.0,0,190.0,0,57,0,17,15,3,6,2,11.0,10,70.0,200.0,8,1
2881,4,3,1,0,536,30,75,60.0,90.0,20,220,0,1,9.5,0,80.0,0,71,0,17,15,1,3,7,11.0,2,60.0,200.0,10,2
6769,4,3,2,0,1318,74,45,30.0,60.0,20,210,0,2,13.5,0,110.0,0,56,0,17,15,6,2,2,6.0,1,60.0,200.0,7,3
8785,4,3,2,0,312,21,75,60.0,90.0,20,180,0,2,10.5,0,110.0,0,56,0,17,15,6,4,2,6.0,0,50.0,80.0,3,2
3787,4,3,0,0,356,3,45,30.0,60.0,20,350,0,2,18.0,0,250.0,0,27,0,17,15,6,0,2,5.5,0,60.0,150.0,1,2
1957,4,3,0,0,78,27,45,30.0,60.0,20,165,0,3,12.0,0,130.0,0,52,0,17,15,6,0,2,6.5,13,60.0,200.0,4,3
1327,4,3,0,0,217,3,45,30.0,60.0,20,200,0,5,13.5,0,110.0,0,28,0,17,15,6,8,2,4.0,4,60.0,200.0,4,3
4959,4,3,2,0,410,21,45,30.0,60.0,20,260,0,2,10.5,0,105.0,0,71,0,17,15,1,4,2,6.0,0,50.0,80.0,10,3
1541,4,3,0,0,315,27,5,5.0,5.0,20,175,0,6,12.0,0,310.0,0,41,0,10,44,1,6,2,6.5,13,60.0,200.0,8,3
3062,4,3,1,0,767,115,20,20.0,20.0,20,880,0,2,12.0,0,530.0,0,50,0,17,61,1,4,8,6.0,0,50.0,80.0,9,2
3614,4,0,0,0,370,89,14,14.0,14.0,20,970,0,1,14.5,0,125.0,0,57,0,17,31,6,0,2,7.5,6,80.0,400.0,2,1
8149,4,3,4,0,1177,20,45,30.0,60.0,20,230,0,3,20.0,0,135.0,0,51,0,17,15,6,7,2,6.0,0,50.0,80.0,2,3
741,4,3,0,0,74,142,25,25.0,25.0,20,250,0,2,9.5,0,290.0,0,58,0,17,61,6,0,9,7.0,14,60.0,200.0,8,0
6948,4,3,1,0,687,29,3,3.0,3.0,20,210,0,3,10.5,0,125.0,0,51,0,17,15,6,3,8,2.0,1,60.0,200.0,3,2
525,4,3,0,0,995,121,15,15.0,15.0,20,320,0,8,17.0,0,280.0,0,48,0,6,98,5,8,2,8.5,2,60.0,200.0,10,0
4184,4,3,2,0,1041,21,18,18.0,18.0,20,135,0,2,9.0,0,100.0,0,73,0,17,15,1,6,8,4.0,2,60.0,200.0,12,0
6909,4,3,6,0,1244,71,45,30.0,60.0,20,500,0,1,22.0,0,55.0,0,44,0,17,15,4,2,2,6.0,1,60.0,200.0,11,3
2763,4,3,1,0,850,30,45,30.0,60.0,20,165,0,8,14.5,0,80.0,0,69,0,17,15,6,6,2,6.0,2,60.0,200.0,8,2
294,4,3,0,0,216,3,45,30.0,60.0,20,185,0,2,12.0,0,125.0,0,47,0,17,79,2,2,2,8.0,2,60.0,200.0,9,3
5528,4,0,1,0,767,115,5,5.0,5.0,20,390,0,3,27.5,0,400.0,0,31,0,6,98,6,7,7,9.0,9,80.0,200.0,6,0
7721,4,0,2,0,389,34,24,24.0,24.0,20,400,0,1,14.0,0,290.0,0,46,0,17,79,6,2,6,18.0,9,80.0,200.0,2,2
2392,4,3,0,0,286,3,20,20.0,20.0,20,330,0,3,12.5,0,195.0,0,44,0,17,15,6,7,2,4.5,1,60.0,200.0,2,1
4595,4,3,0,0,1216,121,45,30.0,60.0,20,160,0,3,9.5,0,110.0,0,50,0,17,15,6,5,8,6.5,0,50.0,80.0,2,1
4293,4,3,2,0,1302,112,45,30.0,60.0,20,280,0,3,12.5,0,160.0,0,54,0,17,61,6,3,2,6.0,0,50.0,80.0,8,0
2478,4,3,0,0,1034,121,11,11.0,11.0,20,165,0,5,13.5,0,125.0,0,55,0,1,15,6,6,2,6.5,0,50.0,80.0,5,2
